Order ID,Order Date,Customer ID,Age,Gender,City,Region,Product ID,Product Category,Product Name,Unit Price,Quantity,Discount,Revenue,Cost Price,Profit
ORD194,5/12/24,CUST1258,23,Male,Kolkata,East,PROD616,Electronics,Mobile,2537.88,1,0.07,2360.23,1641.02,719.21
ORD195,3/12/23,CUST2776,59,Male,Jaipur,North,PROD518,Electronics,Laptop,3080.57,1,0.16,2587.68,2308.33,279.35
ORD196,6/29/24,CUST1780,64,Female,Pune,West,PROD188,Electronics,Laptop,37960.28,1,0.05,36062.27,30518.48,5543.78
ORD197,5/9/23,CUST2346,45,Male,Mumbai,West,PROD640,Electronics,Headphones,29728.41,5,0.03,144182.79,24358.43,22390.66
ORD198,5/12/23,CUST2486,57,Male,Mumbai,West,PROD636,Home Appliances,Fan,44459.65,1,0.26,32900.14,27069.51,5830.63
ORD199,11/6/24,CUST1037,25,Male,Chennai,South,PROD350,Grocery,Beverages,27632.7,3,0.08,76266.25,18324.96,21291.36
ORD200,5/1/24,CUST2711,30,Male,Bangalore,South,PROD895,Clothing,T-Shirt,36226.32,2,0.16,60860.22,30449.33,-38.44
ORD201,7/16/24,CUST1317,46,Female,Hyderabad,South,PROD214,Grocery,Beverages,3991.32,1,0.02,3911.49,3275.78,635.71
ORD202,6/19/23,CUST2312,23,Male,Kolkata,East,PROD315,Home Appliances,Mixer,41269.11,2,0.16,69332.1,33680.68,1970.75
ORD203,9/29/23,CUST2704,30,Female,Pune,West,PROD462,Home Appliances,Fan,39911.82,4,0.26,118138.99,32600.91,-12264.67
ORD204,6/24/24,CUST1421,24,Female,Pune,West,PROD232,Clothing,T-Shirt,12086.76,5,0.2,48347.04,9121.31,2740.5
ORD205,9/13/24,CUST1425,27,Female,Kolkata,East,PROD771,Grocery,Beverages,44067.36,2,0.14,75795.86,36125.01,3545.85
ORD206,3/9/24,CUST2547,56,Male,Bangalore,South,PROD323,Grocery,Rice Bag,16888.92,2,0.25,25333.38,13646.81,-1960.25
ORD207,8/5/23,CUST2246,51,Female,Bangalore,South,PROD799,Grocery,Snacks Pack,4388.09,3,0.29,9346.63,3325.97,-631.27
ORD208,7/6/24,CUST1413,24,Female,Delhi,North,PROD685,Home Appliances,Iron,651.81,5,0.23,2509.47,408.52,466.87
ORD209,12/7/24,CUST2245,54,Male,Delhi,North,PROD377,Home Appliances,Fan,21725.59,2,0.1,39106.06,16471.37,6163.31
ORD210,7/25/23,CUST2040,29,Female,Delhi,North,PROD500,Grocery,Cooking Oil,46873.98,4,0.02,183746,31651.23,57141.09
ORD211,12/31/24,CUST1209,31,Male,Jaipur,North,PROD803,Home Appliances,Mixer,29192.09,1,0.02,28608.25,18060.38,10547.87
ORD212,11/16/23,CUST1380,29,Female,Jaipur,North,PROD106,Home Appliances,Mixer,33867.4,4,0.22,105666.29,21421.86,19978.85
ORD213,2/13/24,CUST1946,28,Female,Mumbai,West,PROD669,Home Appliances,Mixer,3468.18,1,0.1,3121.36,2504.58,616.78
ORD214,11/18/24,CUST2122,30,Male,Kolkata,East,PROD588,Grocery,Beverages,251.27,2,0.08,462.34,213.4,35.54
ORD215,10/27/24,CUST2153,64,Female,Mumbai,West,PROD183,Clothing,Jeans,8348.47,5,0.21,32976.46,5469.85,5627.19
ORD216,1/18/24,CUST2463,45,Female,Mumbai,West,PROD120,Home Appliances,Iron,32794.66,3,0.26,72804.15,27574.05,-9918.01
ORD217,3/24/24,CUST2976,22,Male,Pune,West,PROD486,Clothing,Jacket,45494.32,5,0.19,184252,31818.66,25158.68
ORD218,6/13/24,CUST2980,52,Male,Bangalore,South,PROD931,Electronics,Laptop,15735.21,2,0.27,22973.41,10345.72,2281.96
ORD219,4/7/24,CUST2562,25,Male,Mumbai,West,PROD159,Grocery,Snacks Pack,43432.52,4,0.17,144195.97,31179.47,19478.08
ORD220,5/4/23,CUST2050,63,Male,Pune,West,PROD661,Electronics,Mobile,9439.17,1,0.03,9155.99,6026.1,3129.89
ORD221,9/11/23,CUST2559,20,Male,Bangalore,South,PROD657,Electronics,Tablet,38098.99,3,0.24,86865.7,25661.27,9881.89
ORD222,8/19/23,CUST1520,55,Female,Hyderabad,South,PROD930,Home Appliances,Fan,23212.45,1,0.18,19034.21,15363.97,3670.24
ORD223,3/7/23,CUST1394,30,Female,Hyderabad,South,PROD820,Home Appliances,Microwave,32645.67,5,0.08,150170.08,26096.61,19687.01
ORD224,12/13/23,CUST2518,48,Female,Mumbai,West,PROD265,Clothing,T-Shirt,778.7,2,0.2,1245.92,544.22,157.47
ORD225,1/22/23,CUST2448,25,Male,Jaipur,North,PROD878,Electronics,Tablet,14724.8,5,0.23,56690.48,12341.77,-5018.37
ORD226,8/25/24,CUST2695,32,Male,Chennai,South,PROD691,Grocery,Beverages,24129.25,1,0.07,22440.2,20429.41,2010.8
ORD227,7/21/24,CUST2951,50,Female,Mumbai,West,PROD101,Clothing,Shoes,24221.35,4,0.21,76539.47,17921.67,4852.78
ORD228,8/24/23,CUST1115,43,Female,Chennai,South,PROD202,Electronics,Mobile,26805.26,1,0.11,23856.68,16305.66,7551.02
ORD229,8/25/24,CUST1993,59,Female,Mumbai,West,PROD986,Clothing,Shoes,6809.24,2,0.21,10758.6,5448.39,-138.18
ORD230,8/14/23,CUST1008,23,Male,Kolkata,East,PROD172,Grocery,Cooking Oil,33585.2,3,0.04,96725.38,27676.06,13697.19
ORD231,1/8/23,CUST2713,45,Female,Mumbai,West,PROD417,Grocery,Beverages,2788.17,1,0.21,2202.65,2280,-77.35
ORD232,3/14/23,CUST1207,21,Male,Chennai,South,PROD489,Grocery,Rice Bag,39214.45,3,0.15,99996.85,30007.09,9975.56
ORD233,12/25/24,CUST2723,59,Female,Mumbai,West,PROD113,Clothing,Shoes,40901.43,2,0.14,70350.46,24957.58,20435.29
ORD234,10/8/24,CUST2324,36,Male,Delhi,North,PROD666,Clothing,Jacket,4265.17,4,0.07,15866.43,2729.22,4949.54
ORD235,3/2/23,CUST1694,49,Male,Jaipur,North,PROD406,Clothing,T-Shirt,23615.09,5,0.05,112171.68,18831.25,18015.41
ORD236,8/23/23,CUST1311,58,Male,Pune,West,PROD158,Clothing,Jacket,8251.29,2,0.2,13202.06,5636.28,1929.5
ORD237,3/11/23,CUST2973,32,Male,Chennai,South,PROD452,Clothing,Shoes,32586.22,2,0.12,57351.75,21348.55,14654.66
ORD238,2/2/23,CUST1956,41,Female,Hyderabad,South,PROD503,Electronics,Laptop,42054.53,1,0.26,31120.35,32877.91,-1757.55
ORD239,12/5/23,CUST1151,49,Female,Bangalore,South,PROD716,Electronics,Mobile,31512.49,4,0.11,112184.46,26688.32,5431.19
ORD240,3/14/23,CUST1334,51,Female,Chennai,South,PROD873,Grocery,Snacks Pack,22043.05,5,0.12,96989.42,16566.39,14157.46
ORD241,6/10/24,CUST2291,20,Female,Chennai,South,PROD336,Electronics,Tablet,32819.47,3,0.18,80735.9,27177.5,-796.61
ORD242,9/1/23,CUST2543,53,Female,Bangalore,South,PROD851,Grocery,Rice Bag,23397.48,5,0.22,91250.17,14808.08,17209.79
ORD243,10/13/23,CUST1374,54,Male,Pune,West,PROD936,Grocery,Beverages,30172.4,2,0.07,56120.66,25430.77,5259.12
ORD244,11/16/24,CUST2646,31,Female,Bangalore,South,PROD603,Grocery,Snacks Pack,3642.81,1,0.07,3387.81,2978.68,409.13
ORD245,5/12/24,CUST1890,42,Male,Kolkata,East,PROD127,Clothing,T-Shirt,29054.86,4,0.18,95299.94,18620.71,20817.11
ORD246,8/8/23,CUST1459,53,Female,Pune,West,PROD400,Grocery,Snacks Pack,13055.04,5,0,65275.2,9753.46,16507.89
ORD247,7/6/24,CUST1591,27,Male,Pune,West,PROD704,Electronics,Tablet,12003.99,3,0.27,26288.74,8528.91,702.01
ORD248,5/16/23,CUST2706,29,Female,Delhi,North,PROD612,Grocery,Cooking Oil,16982.76,1,0.13,14775,11245.62,3529.38
ORD249,8/7/24,CUST1686,54,Female,Mumbai,West,PROD303,Home Appliances,Mixer,12775.88,4,0.11,45482.13,9599.6,7083.74
ORD250,8/13/24,CUST2390,32,Female,Bangalore,South,PROD719,Grocery,Snacks Pack,23836.62,1,0.21,18830.93,16961.95,1868.98
ORD251,4/29/24,CUST1510,54,Male,Hyderabad,South,PROD119,Electronics,Laptop,27087.31,4,0.08,99681.3,16638.97,33125.43
ORD252,9/6/23,CUST2780,22,Male,Delhi,North,PROD260,Clothing,Jeans,2774.5,1,0.04,2663.52,1978.36,685.16
ORD253,4/29/24,CUST2239,60,Male,Chennai,South,PROD225,Electronics,Tablet,25460.29,4,0.04,97767.51,21556.15,11542.93
ORD254,2/21/24,CUST2207,64,Female,Mumbai,West,PROD526,Electronics,Tablet,47600.23,2,0.29,67592.33,35463.51,-3334.69
ORD255,7/14/23,CUST2661,62,Male,Kolkata,East,PROD407,Electronics,Headphones,24544.56,4,0.16,82469.72,15498.3,20476.51
ORD256,4/7/23,CUST2364,18,Female,Mumbai,West,PROD875,Electronics,Mobile,35293.1,2,0.22,55057.24,22608.6,9840.04
ORD257,4/10/23,CUST2216,43,Female,Mumbai,West,PROD526,Home Appliances,Microwave,7976.96,5,0.29,28318.21,5295.32,1841.62
ORD258,11/5/24,CUST1302,57,Female,Jaipur,North,PROD980,Grocery,Rice Bag,34225.75,2,0.07,63659.89,27644.8,8370.3
ORD259,3/17/24,CUST2170,48,Male,Delhi,North,PROD753,Electronics,Headphones,1713.28,1,0.21,1353.49,1317.73,35.76
ORD260,12/29/23,CUST2985,23,Male,Chennai,South,PROD674,Electronics,Laptop,19814.45,5,0.17,82229.97,13615.37,14153.12
ORD261,3/9/24,CUST2780,30,Male,Jaipur,North,PROD258,Clothing,Jeans,48863.27,1,0.3,34204.29,38509.48,-4305.19
ORD262,2/25/24,CUST2667,55,Female,Bangalore,South,PROD118,Home Appliances,Microwave,36974.77,4,0.2,118319.26,29258.05,1287.06
ORD263,4/23/24,CUST2388,28,Male,Pune,West,PROD740,Home Appliances,Microwave,40430.73,2,0.26,59837.48,27464.55,4908.38
ORD264,2/25/23,CUST1710,32,Male,Bangalore,South,PROD927,Home Appliances,Fan,6186.41,1,0.1,5567.77,4686.53,881.24
ORD265,11/20/24,CUST2963,55,Female,Pune,West,PROD366,Grocery,Snacks Pack,27515.29,1,0.07,25589.22,19076.71,6512.51
ORD266,10/31/24,CUST1084,43,Female,Hyderabad,South,PROD427,Home Appliances,Iron,30251.74,2,0.23,46587.68,21935.88,2715.92
ORD267,10/23/24,CUST1011,22,Female,Chennai,South,PROD403,Clothing,Shoes,26050.27,4,0.01,103159.07,17852.56,31748.82
ORD268,4/11/23,CUST1342,23,Female,Hyderabad,South,PROD913,Home Appliances,Iron,29092.58,4,0.14,100078.48,20323.82,18783.18
ORD269,3/4/23,CUST1618,33,Male,Delhi,North,PROD914,Electronics,Headphones,35962.53,3,0.16,90625.58,28971.35,3711.51
ORD270,2/17/24,CUST1323,38,Female,Bangalore,South,PROD240,Grocery,Rice Bag,3749.76,1,0.2,2999.81,2606.15,393.65
ORD271,12/14/23,CUST1372,63,Male,Chennai,South,PROD638,Clothing,Jacket,17710.81,2,0.05,33650.54,13359.94,6930.67
ORD272,4/22/23,CUST2443,47,Male,Kolkata,East,PROD757,Clothing,T-Shirt,46494.37,4,0.16,156221.08,31515.14,30160.54
ORD273,9/12/23,CUST2482,24,Male,Pune,West,PROD450,Grocery,Cooking Oil,20115.28,5,0.12,88507.23,12682.11,25096.68
ORD274,7/16/23,CUST2264,59,Male,Kolkata,East,PROD544,Grocery,Cooking Oil,42998.91,5,0.06,202094.88,28973.51,57227.34
ORD275,7/14/23,CUST2845,18,Female,Kolkata,East,PROD271,Grocery,Rice Bag,12976.83,4,0.13,45159.37,8068.47,12885.49
ORD276,7/3/24,CUST2941,38,Female,Chennai,South,PROD825,Electronics,Headphones,2361.94,2,0.03,4582.16,1418.69,1744.78
ORD277,4/4/24,CUST1377,59,Female,Bangalore,South,PROD683,Home Appliances,Microwave,29758.22,2,0.06,55945.45,22400.36,11144.74
ORD278,5/24/23,CUST1049,41,Male,Delhi,North,PROD630,Home Appliances,Microwave,38543.25,1,0.07,35845.22,30646.95,5198.27
ORD279,3/8/24,CUST2993,50,Female,Hyderabad,South,PROD538,Grocery,Beverages,42588.48,2,0.24,64734.49,33715.77,-2697.05
ORD280,7/7/23,CUST1630,38,Female,Mumbai,West,PROD761,Clothing,T-Shirt,29413.1,1,0.22,22942.22,23992.24,-1050.03
ORD281,10/13/23,CUST1649,26,Female,Delhi,North,PROD689,Grocery,Rice Bag,1377.2,3,0.18,3387.91,1014.55,344.27
ORD282,4/18/24,CUST2826,24,Male,Bangalore,South,PROD696,Grocery,Cooking Oil,31674.37,1,0.15,26923.21,26826.49,96.72
ORD283,9/13/23,CUST2776,28,Male,Delhi,North,PROD379,Home Appliances,Iron,33856.89,2,0.13,58910.99,26388.04,6134.91
ORD284,3/19/23,CUST1287,56,Female,Chennai,South,PROD720,Home Appliances,Fan,6594.04,3,0.18,16221.34,4512.35,2684.3
ORD285,3/29/24,CUST1647,50,Male,Bangalore,South,PROD990,Clothing,Jacket,4155.08,5,0.27,15166.04,2692.35,1704.27
ORD286,7/17/24,CUST1955,22,Female,Pune,West,PROD527,Electronics,Tablet,17309.31,4,0.13,60236.4,13985.33,4295.08
ORD287,4/11/23,CUST1066,61,Male,Mumbai,West,PROD480,Home Appliances,Iron,11838.86,5,0.08,54458.76,8857.87,10169.4
ORD288,2/21/23,CUST2232,52,Female,Bangalore,South,PROD453,Home Appliances,Mixer,22951.56,2,0.3,32132.18,17568.5,-3004.81
ORD289,10/29/24,CUST2571,22,Male,Jaipur,North,PROD944,Clothing,Jeans,22428.35,4,0.02,87919.13,16609.86,21479.7
ORD290,7/7/24,CUST1669,33,Female,Mumbai,West,PROD111,Grocery,Beverages,31821.01,1,0.05,30229.96,22350.11,7879.85
ORD291,1/16/23,CUST2565,62,Female,Mumbai,West,PROD378,Electronics,Tablet,17509.06,4,0.29,49725.73,12584.14,-610.83
ORD292,4/6/23,CUST1320,47,Female,Hyderabad,South,PROD248,Grocery,Cooking Oil,20085.93,5,0.22,78335.13,15911.07,-1220.22
ORD293,8/31/23,CUST2012,33,Male,Hyderabad,South,PROD559,Electronics,Headphones,4827.87,2,0.24,7338.36,3940.37,-542.38
ORD294,6/20/23,CUST2686,62,Female,Hyderabad,South,PROD677,Home Appliances,Mixer,39145,2,0.02,76724.2,24638.34,27447.51
ORD295,2/21/24,CUST2866,20,Female,Delhi,North,PROD279,Clothing,Jeans,19169.29,2,0.28,27603.78,14155.57,-707.37
ORD296,5/12/24,CUST2442,39,Male,Bangalore,South,PROD242,Electronics,Laptop,14129.24,2,0.18,23171.95,10299.08,2573.79
ORD297,5/7/24,CUST1560,59,Male,Chennai,South,PROD777,Clothing,Jacket,49609.47,5,0.12,218281.67,35981.17,38375.84
ORD298,8/7/23,CUST2485,23,Female,Hyderabad,South,PROD166,Electronics,Headphones,40909,3,0.2,98181.6,29991.22,8207.95
ORD299,2/15/24,CUST2698,19,Male,Pune,West,PROD958,Electronics,Headphones,39543.52,4,0.25,118630.56,26914.58,10972.22
ORD300,3/2/23,CUST1265,42,Female,Chennai,South,PROD892,Clothing,Jacket,34808.56,2,0.29,49428.16,25871.82,-2315.49
ORD301,6/18/23,CUST2133,33,Male,Bangalore,South,PROD921,Electronics,Tablet,24071.85,1,0.28,17331.73,17374.23,-42.5
ORD302,1/24/24,CUST2048,30,Female,Kolkata,East,PROD216,Clothing,T-Shirt,41500.75,4,0.15,141102.55,29036.65,24955.94
ORD303,1/3/23,CUST2603,62,Female,Chennai,South,PROD111,Grocery,Rice Bag,6263.74,5,0.01,31005.51,3969.91,11155.98
ORD304,2/4/24,CUST2681,46,Female,Delhi,North,PROD927,Electronics,Tablet,48297.94,4,0.09,175804.5,35090.17,35443.84
ORD305,9/29/23,CUST1662,36,Female,Hyderabad,South,PROD386,Electronics,Laptop,42602.14,5,0.01,210880.59,31978.8,50986.61
ORD306,4/10/24,CUST1381,28,Male,Jaipur,North,PROD789,Clothing,Shoes,3255.21,3,0.06,9179.69,2125.45,2803.33
ORD307,10/20/23,CUST1148,26,Male,Hyderabad,South,PROD255,Home Appliances,Microwave,3077.47,1,0.13,2677.4,1977.79,699.61
ORD308,3/9/24,CUST1608,21,Male,Chennai,South,PROD871,Home Appliances,Microwave,15303.1,3,0.05,43613.83,11827.84,8130.33
ORD309,12/14/24,CUST2244,53,Female,Chennai,South,PROD223,Grocery,Snacks Pack,49835.5,1,0.07,46347.01,32652.25,13694.76
ORD310,7/23/24,CUST2597,52,Female,Jaipur,North,PROD618,Clothing,T-Shirt,42431.19,2,0.04,81467.88,34863.63,11740.62
ORD311,11/8/24,CUST2206,19,Male,Hyderabad,South,PROD673,Grocery,Snacks Pack,26370.13,5,0.12,116028.57,22176.11,5148.03
ORD312,5/13/24,CUST2446,22,Female,Kolkata,East,PROD164,Electronics,Headphones,24170.94,5,0.23,93058.12,15331.08,16402.71
ORD313,6/8/23,CUST1337,54,Male,Delhi,North,PROD272,Grocery,Cooking Oil,16310.32,2,0.07,30337.2,13765.4,2806.4
ORD314,7/14/23,CUST1702,38,Male,Hyderabad,South,PROD407,Home Appliances,Mixer,2323.13,1,0.03,2253.44,1712.12,541.31
ORD315,10/31/23,CUST2587,35,Male,Jaipur,North,PROD843,Clothing,Shoes,13447.76,5,0.15,57152.98,8573.11,14287.43
ORD316,8/11/23,CUST1020,59,Female,Bangalore,South,PROD496,Home Appliances,Fan,40572.16,5,0.12,178517.5,29003.48,33500.09
ORD317,3/1/23,CUST2153,46,Male,Pune,West,PROD196,Clothing,Jeans,6830.62,1,0.2,5464.5,5708.4,-243.91
ORD318,8/16/24,CUST2307,28,Male,Chennai,South,PROD858,Clothing,Jacket,42075.4,2,0.08,77418.74,33462.25,10494.23
ORD319,7/9/24,CUST2936,40,Female,Jaipur,North,PROD955,Clothing,Jeans,33035.83,3,0.14,85232.44,21695.99,20144.47
ORD320,3/4/23,CUST1100,25,Female,Mumbai,West,PROD944,Electronics,Mobile,44146.48,5,0.22,172171.27,32141.09,11465.84
ORD321,11/18/23,CUST2506,41,Female,Bangalore,South,PROD116,Electronics,Headphones,2093.49,3,0.2,5024.38,1675.91,-3.35
ORD322,2/28/23,CUST2251,28,Female,Jaipur,North,PROD535,Grocery,Beverages,47833.77,5,0.12,210468.59,34224.43,39346.45
ORD323,2/21/23,CUST2284,22,Male,Bangalore,South,PROD449,Clothing,T-Shirt,38777.75,3,0.06,109353.25,24954.54,34489.63
ORD324,8/21/24,CUST2243,34,Male,Bangalore,South,PROD322,Electronics,Headphones,41560.62,2,0.01,82290.03,25790.15,30709.73
ORD325,5/3/24,CUST1962,53,Female,Chennai,South,PROD481,Clothing,T-Shirt,39167.75,1,0.29,27809.1,30035.3,-2226.2
ORD326,5/29/24,CUST1189,27,Female,Mumbai,West,PROD248,Home Appliances,Mixer,13183.52,1,0.19,10678.65,9657.92,1020.73
ORD327,6/27/24,CUST2716,49,Female,Hyderabad,South,PROD450,Clothing,Shoes,6436.63,3,0.29,13710.02,4830.5,-781.48
ORD328,6/11/23,CUST1272,57,Male,Pune,West,PROD501,Clothing,Jeans,26134.25,4,0.05,99310.15,15966.3,35444.95
ORD329,2/28/23,CUST1984,39,Male,Chennai,South,PROD513,Electronics,Tablet,11385.86,1,0.11,10133.42,8397.33,1736.08
ORD330,6/4/24,CUST1887,38,Male,Kolkata,East,PROD221,Home Appliances,Mixer,46430.21,4,0.06,174577.59,38153.15,21964.98
ORD331,3/24/23,CUST1148,30,Female,Chennai,South,PROD760,Electronics,Mobile,40834.16,1,0.08,37567.43,30054.11,7513.32
ORD332,7/10/23,CUST1661,60,Male,Pune,West,PROD444,Grocery,Beverages,48924.18,4,0.02,191782.79,33269.17,58706.09
ORD333,3/12/23,CUST1212,32,Female,Jaipur,North,PROD535,Home Appliances,Microwave,46881.93,5,0.22,182839.53,29394.31,35867.97
ORD334,9/1/24,CUST1277,60,Male,Hyderabad,South,PROD520,Home Appliances,Microwave,40925.71,3,0.05,116638.27,28058.5,32462.78
ORD335,3/11/23,CUST1412,47,Male,Pune,West,PROD906,Home Appliances,Microwave,29599.31,3,0.09,80806.12,21940.65,14984.16
ORD336,11/22/24,CUST1361,33,Male,Jaipur,North,PROD683,Electronics,Tablet,28943.2,1,0.23,22286.26,18524.17,3762.1
ORD337,8/29/23,CUST2506,49,Female,Chennai,South,PROD931,Grocery,Beverages,12484.61,5,0.26,46193.06,8358.14,4402.35
ORD338,2/18/24,CUST1301,56,Male,Kolkata,East,PROD830,Grocery,Beverages,40043.53,3,0.09,109318.84,31457.68,14945.81
ORD339,5/3/23,CUST1931,39,Male,Jaipur,North,PROD333,Grocery,Rice Bag,9563.63,1,0.11,8511.63,7026.15,1485.48
ORD340,8/6/24,CUST2441,37,Male,Pune,West,PROD686,Home Appliances,Microwave,38097.34,4,0.22,118863.7,24786.9,19716.11
ORD341,9/10/23,CUST2404,21,Female,Bangalore,South,PROD119,Clothing,Shoes,37861.98,3,0.3,79510.16,26203.42,899.9
ORD342,8/15/24,CUST1821,57,Male,Hyderabad,South,PROD970,Home Appliances,Microwave,39063.91,3,0.04,112504.06,29913.6,22763.26
ORD343,8/31/24,CUST1272,24,Male,Pune,West,PROD615,Clothing,Shoes,360.27,4,0.05,1369.03,251.08,364.71
ORD344,2/10/23,CUST2078,21,Male,Kolkata,East,PROD987,Grocery,Cooking Oil,25603.46,3,0.02,75274.17,19074.47,18050.75
ORD345,9/26/24,CUST2211,36,Female,Mumbai,West,PROD916,Electronics,Tablet,30253.69,2,0.18,49616.05,22706.5,4203.06
ORD346,3/25/23,CUST1541,55,Female,Mumbai,West,PROD216,Home Appliances,Mixer,31897.23,3,0.02,93777.86,21803.66,28366.88
ORD347,3/5/24,CUST1182,50,Female,Jaipur,North,PROD245,Electronics,Mobile,39473.03,3,0.13,103024.61,25138.92,27607.86
ORD348,11/4/24,CUST1970,62,Male,Bangalore,South,PROD260,Clothing,Jeans,18696.82,1,0.18,15331.39,14656.73,674.66
ORD349,8/20/24,CUST1398,23,Female,Delhi,North,PROD658,Home Appliances,Fan,21178.15,4,0.15,72005.71,13650.65,17403.09
ORD350,8/1/24,CUST1836,27,Male,Pune,West,PROD149,Grocery,Cooking Oil,42022.15,3,0.22,98331.83,35196.84,-7258.68
ORD351,6/19/24,CUST1709,34,Female,Bangalore,South,PROD976,Clothing,T-Shirt,8431.65,3,0.01,25042,6812.13,4605.6
ORD352,11/20/23,CUST1580,46,Female,Delhi,North,PROD931,Home Appliances,Iron,39172.58,3,0.08,108116.32,27711.24,24982.6
ORD353,9/25/23,CUST1355,23,Male,Delhi,North,PROD701,Home Appliances,Mixer,9467.85,1,0.13,8237.03,7899.39,337.64
ORD354,7/29/23,CUST1611,23,Female,Pune,West,PROD908,Home Appliances,Iron,4213.96,2,0.27,6152.38,3350.32,-548.26
ORD355,11/16/24,CUST2619,41,Female,Mumbai,West,PROD647,Electronics,Mobile,8113.63,4,0.04,31156.34,5677.18,8447.62
ORD356,11/18/23,CUST1902,52,Male,Chennai,South,PROD319,Electronics,Mobile,867.45,4,0.01,3435.1,528.34,1321.74
ORD357,9/2/23,CUST2641,42,Male,Delhi,North,PROD304,Grocery,Rice Bag,39398.9,2,0.08,72493.98,31119.2,10255.57
ORD358,9/29/23,CUST1595,35,Male,Delhi,North,PROD349,Grocery,Snacks Pack,13553.32,1,0.15,11520.32,8245.89,3274.44
ORD359,2/10/24,CUST2542,23,Male,Delhi,North,PROD738,Electronics,Tablet,28187.24,5,0.16,118386.41,19809.26,19340.12
ORD360,5/15/23,CUST1198,38,Female,Bangalore,South,PROD525,Grocery,Cooking Oil,11991.86,3,0.29,25542.66,8874.48,-1080.78
ORD361,11/18/24,CUST2604,20,Female,Hyderabad,South,PROD698,Electronics,Laptop,41427.85,1,0.15,35213.67,35001.88,211.79
ORD362,10/22/24,CUST1383,29,Male,Hyderabad,South,PROD544,Grocery,Beverages,10065.26,1,0.14,8656.12,8485.03,171.1
ORD363,11/4/23,CUST2016,24,Female,Jaipur,North,PROD697,Electronics,Headphones,5881.97,2,0.22,9175.87,4143.83,888.21
ORD364,4/13/24,CUST1027,60,Female,Bangalore,South,PROD780,Electronics,Headphones,28148.89,1,0.29,19985.71,18489.67,1496.05
ORD365,11/20/23,CUST1197,51,Male,Jaipur,North,PROD676,Clothing,Jeans,39626.66,1,0.16,33286.39,24585.62,8700.77
ORD366,3/16/23,CUST2089,27,Female,Mumbai,West,PROD197,Electronics,Tablet,21545.8,5,0.28,77564.88,17505.83,-9964.27
ORD367,1/10/23,CUST1343,64,Female,Jaipur,North,PROD393,Grocery,Snacks Pack,43126.95,3,0.2,103504.68,31756.87,8234.06
ORD368,4/14/24,CUST1560,49,Female,Bangalore,South,PROD490,Home Appliances,Iron,40358.9,2,0.29,57309.64,32226.48,-7143.32
ORD369,9/28/24,CUST1213,32,Male,Bangalore,South,PROD475,Clothing,Jacket,43632.36,2,0.1,78538.25,34434.13,9669.99
ORD370,7/30/24,CUST2000,57,Female,Delhi,North,PROD157,Electronics,Laptop,6487.44,4,0.26,19202.82,4279.76,2083.79
ORD371,4/13/23,CUST2277,20,Female,Mumbai,West,PROD143,Clothing,Shoes,37586.33,1,0.01,37210.47,23164.5,14045.97
ORD372,3/17/23,CUST2814,42,Male,Delhi,North,PROD478,Grocery,Snacks Pack,27027.35,4,0.24,82163.14,18729.5,7245.15
ORD373,7/4/24,CUST1267,27,Female,Delhi,North,PROD107,Clothing,Jacket,19144.92,3,0.13,49968.24,12423.18,12698.69
ORD374,8/7/23,CUST2095,26,Female,Mumbai,West,PROD658,Grocery,Snacks Pack,14499.47,4,0.23,44658.37,9701.75,5851.38
ORD375,6/2/24,CUST2291,19,Female,Delhi,North,PROD874,Electronics,Headphones,9952.87,2,0.05,18910.45,7703.27,3503.91
ORD376,9/29/23,CUST1039,55,Male,Jaipur,North,PROD319,Electronics,Mobile,30750.96,5,0.27,112241,20579.35,9344.28
ORD377,5/16/23,CUST1612,21,Female,Hyderabad,South,PROD465,Grocery,Beverages,10260.38,5,0.22,40015.48,8260.57,-1287.39
ORD378,12/24/23,CUST2039,18,Male,Delhi,North,PROD674,Clothing,Shoes,4356.51,1,0.24,3310.95,3164.14,146.81
ORD379,3/12/23,CUST2283,45,Female,Pune,West,PROD201,Grocery,Beverages,24370.88,5,0.2,97483.52,18489.4,5036.51
ORD380,9/8/23,CUST2560,20,Male,Delhi,North,PROD452,Grocery,Snacks Pack,48993.17,3,0.05,139630.53,29550.32,50979.57
ORD381,1/14/24,CUST1644,52,Male,Chennai,South,PROD800,Grocery,Snacks Pack,1662.34,4,0.27,4854.03,1030.4,732.42
ORD382,10/19/23,CUST1210,61,Female,Bangalore,South,PROD476,Grocery,Rice Bag,16974.66,1,0.25,12730.99,12479.74,251.25
ORD383,6/11/23,CUST2249,39,Male,Jaipur,North,PROD230,Clothing,Shoes,23664.16,4,0.14,81404.71,16315.24,16143.73
ORD384,3/24/24,CUST2241,50,Male,Mumbai,West,PROD774,Grocery,Snacks Pack,44015.13,2,0.07,81868.14,27651.88,26564.38
ORD385,7/10/24,CUST2098,40,Female,Kolkata,East,PROD275,Home Appliances,Microwave,7270.21,1,0.22,5670.76,4709.75,961.01
ORD386,12/21/24,CUST2806,44,Female,Chennai,South,PROD388,Grocery,Beverages,28947.04,1,0.25,21710.28,20778.82,931.46
ORD387,11/6/23,CUST1155,64,Male,Chennai,South,PROD553,Grocery,Cooking Oil,6487.98,2,0.1,11678.36,5006.01,1666.35
